step,waiting,running,done,machines,available,status,timestamp
735,966,18,0,23,0,1,1425614312
736,967,18,0,23,0,1,1425614282
737,968,18,0,23,0,1,1425614252
738,969,17,0,23,0,1,1425614222
739,972,15,3,23,3,1,1425614192
740,972,18,0,23,0,1,1425614162
741,972,18,0,23,0,1,1425614131
742,974,18,0,23,0,1,1425614101
743,975,18,0,23,0,1,1425614072
744,976,18,0,23,0,1,1425614042
745,976,18,0,23,0,1,1425614011
746,979,15,3,23,2,1,1425613981
747,981,18,0,23,0,1,1425613951
748,982,17,1,23,1,1,1425613921
749,982,18,0,23,0,1,1425613892
750,982,18,0,23,1,1,1425613862
751,984,18,0,23,0,1,1425613832
752,985,18,0,23,0,1,1425613802
753,985,18,0,23,0,1,1425613772
754,987,18,0,23,0,1,1425613741
755,989,16,2,23,2,1,1425613712
756,990,17,1,23,1,1,1425613682
757,991,17,1,23,1,1,1425613651
758,993,16,2,23,1,1,1425613622
759,996,15,3,23,3,1,1425613592
760,996,18,0,23,0,1,1425613562
761,998,16,0,23,2,1,1425613532
762,998,18,0,23,1,1,1425613502
763,999,18,0,23,0,1,1425613472
764,1000,17,1,23,1,1,1425613442
765,1001,18,0,23,0,1,1425613412
766,1003,17,1,23,1,1,1425613382
767,1004,17,1,23,1,1,1425613352
768,1004,18,0,23,0,1,1425613322
769,1005,17,1,23,1,1,1425613291
770,1005,18,0,23,0,1,1425613262
771,1006,17,1,23,1,1,1425613232
772,1007,17,1,23,0,1,1425613202
773,1009,16,2,23,2,1,1425613172
774,1011,17,0,23,3,1,1425613142
775,1012,17,1,23,1,1,1425613112
776,1015,17,1,23,0,1,1425613082
777,1017,18,0,23,0,1,1425613051
778,1019,16,2,23,2,1,1425613021
779,1019,18,0,23,0,1,1425612992
780,1020,17,1,23,1,1,1425612961
781,1020,18,0,23,0,1,1425612932
782,1021,18,0,23,0,1,1425612902
783,1023,17,1,23,1,1,1425612872
784,1023,18,0,23,0,1,1425612842
785,1023,18,0,23,1,1,1425612811
786,1025,17,1,23,1,1,1425612781
787,1025,18,0,23,0,1,1425612752
788,1026,18,0,23,0,1,1425612722
789,1028,17,1,23,1,1,1425612692
790,1030,18,0,23,0,1,1425612662
791,1031,18,0,23,0,1,1425612631
792,1032,17,1,23,1,1,1425612601
793,1034,17,1,23,1,1,1425612572
794,1036,16,2,23,1,1,1425612542
795,1038,17,1,23,1,1,1425612512
796,1038,18,0,23,0,1,1425612482
797,1038,18,0,23,0,1,1425612452
798,1041,16,0,23,3,1,1425612422
799,1041,18,0,23,1,1,1425612391
800,1042,18,0,23,0,1,1425612361
801,1042,18,0,23,0,1,1425612331
802,1045,17,1,23,1,1,1425612301
803,1045,18,0,23,0,1,1425612272
804,1046,17,1,23,1,1,1425612242
805,1048,16,2,23,2,1,1425612212
806,1049,17,0,23,1,1,1425612182
807,1050,17,0,23,1,1,1425612152
808,1050,18,0,23,0,1,1425612122
809,1052,18,0,23,0,1,1425612092
810,1053,18,0,23,0,1,1425612062
811,1056,16,2,23,2,1,1425612032
812,1057,18,0,23,0,1,1425612002
813,1057,18,0,23,0,1,1425611972
814,1060,17,1,23,1,1,1425611942
815,1061,17,1,23,1,1,1425611911
816,1061,18,0,23,0,1,1425611882
817,1062,17,1,23,1,1,1425611852
818,1063,17,1,23,1,1,1425611822
819,1065,16,3,23,2,1,1425611792
820,1066,17,1,23,0,1,1425611762
821,1067,18,0,23,1,1,1425611731
822,1067,17,1,23,0,1,1425611702
823,1069,17,1,23,0,1,1425611672
824,1070,18,0,23,0,1,1425611642
825,1072,18,0,23,0,1,1425611612
826,1073,18,0,23,0,1,1425611582
827,1074,18,0,23,0,1,1425611552
828,1074,18,0,23,0,1,1425611522
829,1079,15,3,23,3,1,1425611492
830,1079,18,0,23,0,1,1425611462
831,1079,18,0,23,0,1,1425611432
832,1079,18,0,23,0,1,1425611402
833,1081,16,2,23,2,1,1425611372
834,1085,14,4,23,4,1,1425611342
835,1085,18,0,23,0,1,1425611312
836,1086,18,0,23,1,1,1425611281
837,1086,18,0,23,0,1,1425611251
838,1086,18,0,23,0,1,1425611222
839,1087,18,0,23,0,1,1425611192
840,1088,18,0,23,0,1,1425611161
841,1090,17,1,23,1,1,1425611131
842,1091,17,1,23,1,1,1425611101
843,1091,18,0,23,0,1,1425611072
844,1095,15,3,23,3,1,1425611042
845,1097,17,1,23,0,1,1425611012
846,1100,15,3,23,3,1,1425610982
847,1100,18,0,23,0,1,1425610952
848,1101,17,1,23,1,1,1425610923
849,1102,17,1,23,1,1,1425610892
850,1103,17,0,23,1,1,1425610862
851,1103,18,0,23,0,1,1425610832
852,1103,18,0,23,0,1,1425610802
853,1103,18,0,23,0,1,1425610772
854,1104,18,0,23,0,1,1425610742
855,1108,18,0,23,0,1,1425610712
856,1109,18,0,23,0,1,1425610682
857,1109,18,0,23,0,1,1425610652
858,1109,18,0,23,0,1,1425610622
859,1110,17,1,23,1,1,1425610592
860,1112,17,1,23,1,1,1425610562
861,1112,18,0,23,0,1,1425610531
862,1112,18,0,23,0,1,1425610501
863,1112,18,0,23,0,1,1425610472
864,1113,17,1,23,1,1,1425610442
865,1115,16,2,23,2,1,1425610412
866,1116,17,2,23,1,1,1425610382
867,1119,16,1,23,2,1,1425610352
868,1119,17,0,23,0,1,1425610321
869,1119,17,0,23,0,1,1425610291
870,1119,17,0,23,0,1,1425610261
871,1119,17,0,23,0,1,1425610232
872,1119,17,0,23,0,1,1425610202
873,1121,17,0,23,0,1,1425610172
874,1122,16,1,23,0,1,1425610142
875,1122,17,0,23,0,1,1425610112
876,1123,17,0,23,0,1,1425610081
877,1123,17,0,23,0,1,1425610052
878,1124,17,0,23,0,1,1425610022
879,1126,16,1,23,1,1,1425609992
880,1127,16,1,23,1,1,1425609962
881,1130,16,1,23,1,1,1425609931
882,1131,17,0,23,0,1,1425609901
883,1133,15,2,23,2,1,1425609872
884,1135,15,0,23,3,1,1425609842
885,1136,17,0,23,0,1,1425609812
886,1137,16,1,23,1,1,1425609782
887,1137,16,1,23,1,1,1425609752
888,1142,13,4,23,4,1,1425609721
889,1142,17,0,23,0,1,1425609692
890,1143,17,0,23,0,1,1425609661
891,1146,14,3,23,3,1,1425609632
892,1146,16,1,23,1,1,1425609602
893,1149,15,2,23,2,1,1425609572
894,1149,15,2,23,2,1,1425609542
895,1149,16,1,23,1,1,1425609512
896,1151,16,0,23,2,1,1425609482
897,1151,17,0,23,0,1,1425609452
898,1152,17,0,23,0,1,1425609422
899,1152,17,0,23,0,1,1425609392
900,1152,17,0,23,0,1,1425609362
901,1153,16,1,23,1,1,1425609331
902,1154,16,1,23,1,1,1425609301
903,1155,16,1,23,1,1,1425609272
904,1157,15,2,23,2,1,1425609242
905,1158,17,0,23,0,1,1425609211
906,1158,17,0,23,0,1,1425609182
907,1159,16,1,23,1,1,1425609152
908,1159,17,0,23,0,1,1425609122
909,1159,17,0,23,0,1,1425609091
910,1160,16,1,23,1,1,1425609061
911,1161,16,1,23,1,1,1425609031
912,1161,17,0,23,0,1,1425609001
913,1161,17,0,23,0,1,1425608972
914,1161,17,0,23,0,1,1425608942
915,1162,16,1,23,1,1,1425608912
916,1163,16,1,23,0,1,1425608882
917,1163,17,0,23,0,1,1425608851
918,1165,15,0,23,3,1,1425608821
919,1167,17,0,23,0,1,1425608791
920,1171,17,0,23,0,1,1425608761
921,1171,17,0,23,0,1,1425608732
922,1172,17,0,23,0,1,1425608702
923,1172,17,0,23,0,1,1425608672
924,1173,16,1,23,1,1,1425608642
925,1173,17,0,23,0,1,1425608611
926,1175,16,1,23,0,1,1425608581
927,1176,16,1,23,1,1,1425608552
928,1176,17,0,23,0,1,1425608521
929,1176,17,0,23,0,1,1425608492
930,1176,17,0,23,0,1,1425608462
931,1176,17,0,23,0,1,1425608431
932,1177,17,0,23,1,1,1425608401
933,1177,17,0,23,0,1,1425608372
934,1177,17,0,23,0,1,1425608342
935,1178,17,0,23,0,1,1425608312
936,1179,16,1,23,1,1,1425608282
937,1179,17,0,23,0,1,1425608251
938,1179,17,0,23,0,1,1425608221
939,1180,16,1,23,1,1,1425608191
940,1180,17,0,23,0,1,1425608162
941,1180,17,0,23,0,1,1425608132
942,1181,17,0,23,2,1,1425608102
943,1182,15,2,23,2,1,1425608072
944,1186,15,2,23,2,1,1425608042
945,1188,17,0,23,0,1,1425608012
946,1190,16,1,23,1,1,1425607982
947,1191,17,0,23,0,1,1425607951
948,1192,16,1,23,1,1,1425607921
949,1194,16,1,23,1,1,1425607892
950,1194,17,0,23,0,1,1425607862
951,1197,16,1,23,1,1,1425607832
952,1200,14,3,23,2,1,1425607802
953,1203,15,0,23,3,1,1425607770
954,1203,17,0,23,0,1,1425607740
955,1205,15,2,23,2,1,1425607712
956,1209,16,1,23,1,1,1425607682
957,1210,17,0,23,0,1,1425607652
958,1211,17,0,23,0,1,1425607622
959,1212,17,0,23,0,1,1425607592
960,1214,16,1,23,1,1,1425607562
961,1216,16,1,23,1,1,1425607532
962,1220,13,0,23,4,1,1425607502
963,1221,16,0,23,0,1,1425607471
964,1221,17,0,23,1,1,1425607441
965,1222,17,0,23,0,1,1425607412
966,1227,16,1,23,0,1,1425607382
967,1227,17,0,23,0,1,1425607352
968,1229,16,1,23,1,1,1425607322
969,1233,14,3,23,3,1,1425607292
970,1234,16,1,23,1,1,1425607261
971,1234,17,0,23,0,1,1425607232
972,1237,15,2,23,2,1,1425607202
973,1239,15,2,23,0,1,1425607172
974,1240,16,1,23,1,1,1425607142
975,1241,17,0,23,2,1,1425607111
976,1245,16,1,23,1,1,1425607081
977,1246,16,1,23,1,1,1425607051
978,1247,17,0,23,0,1,1425607021
979,1249,15,2,23,2,1,1425606992
980,1251,17,0,23,0,1,1425606962
981,1252,17,0,23,0,1,1425606932
982,1256,14,3,23,3,1,1425606902
983,1259,14,3,23,3,1,1425606872
984,1259,17,0,23,0,1,1425606842
985,1262,14,0,23,3,1,1425606812
986,1262,17,0,23,1,1,1425606782
987,1264,17,0,23,0,1,1425606751
988,1264,17,0,23,0,1,1425606722
989,1269,15,2,23,2,1,1425606692
990,1269,17,0,23,0,1,1425606661
991,1269,17,0,23,0,1,1425606632
992,1271,15,2,23,2,1,1425606602
993,1274,14,3,23,3,1,1425606571
994,1274,17,0,23,0,1,1425606541
995,1274,17,0,23,0,1,1425606514
996,1277,16,1,23,0,1,1425606482
997,1279,16,1,23,1,1,1425606451
998,1280,17,0,23,0,1,1425606421
999,1281,17,0,23,0,1,1425606392
1000,1282,16,1,23,1,1,1425606362
1001,1283,16,2,23,1,1,1425606332
1002,1286,17,0,23,0,1,1425606302
1003,1287,16,1,23,1,1,1425606272
1004,1287,17,0,23,0,1,1425606242
1005,1288,16,1,23,1,1,1425606212
1006,1289,16,1,23,1,1,1425606182
1007,1290,16,1,23,1,1,1425606152
1008,1291,16,0,23,1,1,1425606122
1009,1293,16,0,23,3,1,1425606091
1010,1294,17,0,23,0,1,1425606061
1011,1296,16,1,23,0,1,1425606032
1012,1298,17,0,23,0,1,1425606002
1013,1298,17,0,23,0,1,1425605972
1014,1299,17,0,23,0,1,1425605942
1015,1302,15,2,23,2,1,1425605912
1016,1303,16,1,23,1,1,1425605882
1017,1307,13,4,23,4,1,1425605852
1018,1307,17,0,23,0,1,1425605822
1019,1307,17,0,23,0,1,1425605792
1020,1307,17,0,23,0,1,1425605762
1021,1308,16,1,23,1,1,1425605732
1022,1308,17,0,23,0,1,1425605702
1023,1310,15,0,23,2,1,1425605671
1024,1311,17,0,23,2,1,1425605641
1025,1313,16,1,23,1,1,1425605613
1026,1315,15,2,23,2,1,1425605582
1027,1316,17,0,23,0,1,1425605552
1028,1316,17,0,23,0,1,1425605522
1029,1318,15,2,23,1,1,1425605494
1030,1320,15,2,23,2,1,1425605462
1031,1323,14,3,23,3,1,1425605432
1032,1324,17,0,23,1,1,1425605401
1033,1324,17,0,23,1,1,1425605371
1034,1325,17,0,23,0,1,1425605342
1035,1326,17,0,23,0,1,1425605311
1036,1328,16,1,23,0,1,1425605281
1037,1329,17,0,23,0,1,1425605252
1038,1329,17,0,23,0,1,1425605222
1039,1329,17,0,23,0,1,1425605192
1040,1333,13,5,23,4,1,1425605162
1041,1334,17,0,23,0,1,1425605131
1042,1334,17,0,23,0,1,1425605101
1043,1335,16,1,23,0,1,1425605072
1044,1337,15,2,23,2,1,1425605042
1045,1340,14,3,23,3,1,1425605012
1046,1341,16,1,23,1,1,1425604981
1047,1341,17,0,23,0,1,1425604952
1048,1341,17,0,23,0,1,1425604922
1049,1341,17,0,23,1,1,1425604892
1050,1344,16,1,23,0,1,1425604862
1051,1345,16,1,23,0,1,1425604832
1052,1345,17,0,23,0,1,1425604802
1053,1347,15,2,23,2,1,1425604772
1054,1348,15,2,23,2,1,1425604744
1055,1352,15,2,23,3,1,1425604712
1056,1354,16,1,23,0,1,1425604683
1057,1355,17,0,23,0,1,1425604652
1058,1355,17,0,23,0,1,1425604622
1059,1356,17,0,23,0,1,1425604592
1060,1358,17,0,23,0,1,1425604562
1061,1358,17,0,23,0,1,1425604532
1062,1360,15,2,23,2,1,1425604504
1063,1362,15,2,23,2,1,1425604473
1064,1363,17,0,23,1,1,1425604442
1065,1364,17,0,23,1,1,1425604412
1066,1364,17,0,23,0,1,1425604382
1067,1365,17,0,23,0,1,1425604352
1068,1365,17,0,23,0,1,1425604322
1069,1365,17,0,23,0,1,1425604292
1070,1371,14,3,23,2,1,1425604262
1071,1373,15,2,23,2,1,1425604232
1072,1374,16,1,23,1,1,1425604202
1073,1376,16,1,23,1,1,1425604172
1074,1377,16,1,23,1,1,1425604141
1075,1377,17,0,23,0,1,1425604112
1076,1378,16,1,23,1,1,1425604082
1077,1379,16,1,23,1,1,1425604051
1078,1380,16,1,23,1,1,1425604021
1079,1382,17,0,23,3,1,1425603992
1080,1383,16,1,23,0,1,1425603962
1081,1384,17,0,23,0,1,1425603932
1082,1384,17,0,23,0,1,1425603902
1083,1384,17,0,23,0,1,1425603872
1084,1385,17,0,23,0,1,1425603842
1085,1388,17,0,23,0,1,1425603811
1086,1390,16,1,23,0,1,1425603781
1087,1393,14,3,23,3,1,1425603752
1088,1394,16,1,23,1,1,1425603722
1089,1395,16,1,23,1,1,1425603692
1090,1396,16,1,23,1,1,1425603662
1091,1396,17,0,23,0,1,1425603632
1092,1397,17,0,23,0,1,1425603601
1093,1397,17,0,23,0,1,1425603572
1094,1399,15,0,23,2,1,1425603542
1095,1400,17,0,23,1,1,1425603512
1096,1400,17,0,23,0,1,1425603482
1097,1401,17,0,23,0,1,1425603451
1098,1401,17,0,23,0,1,1425603423
1099,1402,16,2,23,1,1,1425603394
1100,1406,14,4,23,3,1,1425603364
1101,1410,14,3,23,3,1,1425603332
1102,1410,17,0,23,0,1,1425603302
1103,1410,17,0,23,0,1,1425603271
1104,1411,16,1,23,1,1,1425603241
1105,1412,16,0,23,1,1,1425603211
1106,1412,17,0,23,0,1,1425603181
1107,1412,17,0,23,0,1,1425603151
1108,1412,17,0,23,1,1,1425603121
1109,1414,16,1,23,1,1,1425603091
1110,1414,17,0,23,0,1,1425603061
1111,1415,16,1,23,1,1,1425603032
1112,1416,17,0,23,0,1,1425603002
1113,1417,16,1,23,1,1,1425602972
1114,1419,16,1,23,1,1,1425602942
1115,1422,16,1,23,0,1,1425602911
1116,1422,17,0,23,0,1,1425602881
1117,1422,17,0,23,0,1,1425602852
1118,1423,16,1,23,1,1,1425602822
1119,1424,16,1,23,1,1,1425602792
1120,1424,17,0,23,0,1,1425602762
1121,1425,16,1,23,1,1,1425602732
1122,1425,17,0,23,0,1,1425602702
1123,1426,16,1,23,0,1,1425602671
1124,1426,17,0,23,0,1,1425602641
1125,1427,16,1,23,1,1,1425602611
1126,1427,17,0,23,0,1,1425602582
1127,1427,17,0,23,1,1,1425602552
1128,1429,16,1,23,0,1,1425602522
1129,1430,17,0,23,0,1,1425602492
1130,1431,17,0,23,0,1,1425602462
1131,1431,17,0,23,0,1,1425602432
1132,1431,17,0,23,0,1,1425602402
1133,1432,17,0,23,0,1,1425602371
1134,1432,17,0,23,0,1,1425602342
1135,1433,17,0,23,0,1,1425602312
1136,1433,17,0,23,0,1,1425602282
1137,1434,16,1,23,1,1,1425602252
1138,1435,16,1,23,1,1,1425602222
1139,1435,17,0,23,0,1,1425602191
1140,1435,17,0,23,0,1,1425602161
1141,1435,17,0,23,0,1,1425602132
1142,1438,15,2,23,1,1,1425602101
1143,1438,17,0,23,0,1,1425602072
1144,1439,16,1,23,1,1,1425602042
1145,1439,17,0,23,0,1,1425602012
1146,1439,17,0,23,0,1,1425601982
1147,1439,17,0,23,0,1,1425601951
1148,1439,17,0,23,0,1,1425601921
1149,1439,17,0,23,0,1,1425601891
1150,1439,17,0,23,0,1,1425601861
1151,1439,17,0,23,0,1,1425601831
1152,1440,17,0,23,1,1,1425601801
1153,1440,17,0,23,0,1,1425601771
1154,1440,17,0,23,0,1,1425601741
1155,1440,17,0,23,0,1,1425601711
1156,1440,17,0,23,0,1,1425601681
1157,1440,17,0,23,0,1,1425601652
1158,1440,17,0,23,0,1,1425601622
1159,1440,17,0,23,0,1,1425601591
1160,1440,17,0,23,0,1,1425601561
1161,1440,17,0,23,0,1,1425601531
1162,1440,17,0,23,0,1,1425601501
1163,1440,17,0,23,0,1,1425601471
1164,1440,17,0,23,0,1,1425601442
1165,1441,17,0,23,0,1,1425601411
1166,1441,17,0,23,0,1,1425601381
1167,1441,17,0,23,0,1,1425601352
1168,1444,14,3,23,3,1,1425601322
1169,1444,17,0,23,0,1,1425601292
1170,1445,16,1,23,1,1,1425601261
1171,1445,17,0,23,0,1,1425601232
1172,1447,15,2,23,0,1,1425601202
1173,1447,17,0,23,0,1,1425601171
1174,1447,17,0,23,0,1,1425601141
1175,1447,17,0,23,0,1,1425601112
1176,1447,17,0,23,0,1,1425601082
1177,1447,17,0,23,0,1,1425601052
1178,1449,15,2,23,2,1,1425601022
1179,1450,16,1,23,1,1,1425600991
1180,1450,17,0,23,0,1,1425600961
1181,1450,17,0,23,0,1,1425600932
1182,1450,17,0,23,0,1,1425600902
1183,1450,17,0,23,0,1,1425600872
1184,1450,17,0,23,0,1,1425600842
1185,1450,17,0,23,0,1,1425600812
1186,1450,17,0,23,0,1,1425600782
1187,1450,17,0,23,0,1,1425600752
1188,1450,17,0,23,0,1,1425600722
1189,1451,17,0,23,0,1,1425600691
1190,1451,17,0,23,0,1,1425600661
1191,1451,17,0,23,0,1,1425600632
1192,1451,18,0,23,0,1,1425600602
1193,1451,18,0,23,0,1,1425600572
1194,1451,18,0,23,0,1,1425600542
1195,1451,18,0,23,0,1,1425600512
1196,1451,18,0,23,0,1,1425600482
1197,1452,17,1,23,1,1,1425600452
1198,1452,18,0,23,0,1,1425600422
1199,1452,18,0,23,0,1,1425600392
1200,1452,18,0,23,0,1,1425600362
1201,1452,18,0,23,0,1,1425600332
1202,1454,16,2,23,1,1,1425600302
1203,1456,17,1,23,1,1,1425600272
1204,1456,18,0,23,0,1,1425600242
1205,1457,17,1,23,1,1,1425600212
1206,1459,16,1,23,2,1,1425600182
1207,1459,18,0,23,0,1,1425600152
1208,1459,18,0,23,0,1,1425600122
1209,1459,18,0,23,0,1,1425600092
1210,1459,18,0,23,0,1,1425600062
1211,1459,18,0,23,0,1,1425600032
1212,1459,18,0,23,0,1,1425600002
1213,1459,18,0,23,0,1,1425599972
1214,1459,18,0,23,0,1,1425599941
1215,1459,18,0,23,0,1,1425599911
1216,1459,18,0,23,0,1,1425599882
1217,1459,18,0,23,0,1,1425599851
1218,1459,18,0,23,0,1,1425599821
1219,1459,18,0,23,0,1,1425599792
1220,1459,18,0,23,0,1,1425599762
1221,1459,18,0,23,0,1,1425599731
1222,1459,18,0,23,0,1,1425599701
1223,1459,18,0,23,0,1,1425599672
1224,1459,18,0,23,0,1,1425599642
1225,1459,18,0,23,0,1,1425599611
1226,1459,18,0,23,0,1,1425599581
1227,1459,18,0,23,0,1,1425599552
1228,1459,18,0,23,0,1,1425599521
1229,1459,18,0,23,0,1,1425599492
1230,1459,18,0,23,0,1,1425599462
1231,1459,18,0,23,0,1,1425599432
1232,1460,17,0,23,1,1,1425599402
1233,1460,17,0,23,0,1,1425599371
1234,1460,17,0,23,0,1,1425599341
1235,1460,17,0,23,0,1,1425599312
1236,1461,16,1,23,1,1,1425599282
1237,1461,17,0,23,0,1,1425599252
1238,1461,17,0,23,0,1,1425599222
1239,1463,17,0,23,0,1,1425599192
1240,1463,17,0,23,0,1,1425599162
1241,1466,14,3,23,3,1,1425599131
1242,1467,16,0,23,1,1,1425599101
1243,1468,17,0,23,1,1,1425599071
1244,1468,17,0,23,0,1,1425599041
1245,1468,17,0,23,0,1,1425599012
1246,1468,17,0,23,0,1,1425598982
1247,1469,16,1,23,0,1,1425598951
1248,1469,17,0,23,0,1,1425598921
1249,1469,17,0,23,0,1,1425598892
1250,1469,17,0,23,0,1,1425598862
1251,1469,17,0,23,0,1,1425598832
1252,1471,16,1,23,1,1,1425598802
1253,1472,16,1,23,1,1,1425598772
1254,1472,17,0,23,0,1,1425598742
1255,1472,17,0,23,0,1,1425598711
1256,1472,17,0,23,0,1,1425598682
1257,1473,16,0,23,1,1,1425598652
1258,1473,16,0,23,0,1,1425598622
1259,1473,16,0,23,0,1,1425598591
1260,1473,16,0,23,0,1,1425598561
1261,1473,16,0,23,0,1,1425598532
1262,1474,15,1,23,1,1,1425598502
1263,1475,15,1,23,1,1,1425598472
1264,1476,15,1,23,1,1,1425598442
1265,1477,15,1,23,1,1,1425598412
1266,1477,16,0,23,0,1,1425598382
1267,1477,16,0,23,0,1,1425598354
1268,1478,16,0,23,0,1,1425598324
1269,1478,16,0,23,0,1,1425598291
1270,1478,16,0,23,0,1,1425598261
1271,1478,16,0,23,0,1,1425598232
1272,1478,16,0,23,0,1,1425598202
1273,1478,16,0,23,0,1,1425598172
1274,1478,16,0,23,0,1,1425598142
1275,1479,16,0,23,0,1,1425598112
1276,1480,15,1,23,1,1,1425598081
1277,1480,16,0,23,0,1,1425598051
1278,1480,16,0,23,0,1,1425598021
1279,1480,16,0,23,0,1,1425597992
1280,1481,15,1,23,0,1,1425597962
1281,1481,16,0,23,0,1,1425597931
1282,1481,16,0,23,0,1,1425597901
1283,1481,16,0,23,0,1,1425597871
1284,1481,16,0,23,0,1,1425597841
1285,1481,16,0,23,0,1,1425597812
1286,1481,16,0,23,0,1,1425597782
1287,1481,16,0,23,0,1,1425597752
1288,1481,16,0,23,0,1,1425597722
1289,1481,16,0,23,0,1,1425597692
1290,1481,16,0,23,0,1,1425597662
1291,1481,16,0,23,0,1,1425597631
1292,1481,16,0,23,0,1,1425597601
1293,1481,16,0,23,0,1,1425597572
1294,1481,16,0,23,0,1,1425597542
1295,1481,16,0,23,0,1,1425597511
1296,1481,16,0,23,0,1,1425597481
1297,1481,16,0,23,0,1,1425597451
1298,1481,16,0,23,0,1,1425597421
1299,1481,16,0,23,0,1,1425597391
1300,1481,16,0,23,0,1,1425597361
1301,1481,16,0,23,0,1,1425597332
1302,1481,16,0,23,0,1,1425597302
1303,1481,16,0,23,0,1,1425597272
1304,1482,16,0,23,1,1,1425597242
1305,1482,16,0,23,1,1,1425597212
1306,1483,16,0,23,0,1,1425597182
1307,1484,15,1,23,0,1,1425597152
1308,1484,16,0,23,0,1,1425597122
1309,1485,16,0,23,0,1,1425597092
1310,1485,16,0,23,0,1,1425597062
1311,1485,16,0,23,0,1,1425597032
1312,1487,15,1,23,1,1,1425597002
1313,1488,16,0,23,0,1,1425596972
1314,1489,16,0,23,0,1,1425596942
1315,1490,16,0,23,0,1,1425596911
1316,1490,16,0,23,0,1,1425596881
1317,1490,16,0,23,0,1,1425596852
1318,1492,14,2,23,2,1,1425596822
1319,1492,16,0,23,0,1,1425596792
1320,1492,16,0,23,0,1,1425596762
1321,1492,16,0,23,0,1,1425596732
1322,1494,14,2,23,2,1,1425596702
1323,1496,14,0,23,2,1,1425596672
1324,1496,16,0,23,0,1,1425596642
1325,1497,16,0,23,1,1,1425596612
1326,1497,16,0,23,0,1,1425596582
1327,1410,16,0,23,0,1,1425596551
1328,1342,16,0,23,0,1,1425596521
1329,1296,16,0,23,0,1,1425596492
1330,1256,16,0,23,0,1,1425596462
1331,1226,16,0,23,0,1,1425596431
1332,1201,16,0,23,0,1,1425596402
1333,1174,16,0,23,0,1,1425596372
1334,1147,16,0,23,0,1,1425596342
1335,1122,16,0,23,0,1,1425596311
1336,1097,16,0,23,0,1,1425596281
1337,1074,16,0,23,0,1,1425596252
1338,1053,16,0,23,0,1,1425596222
1339,1032,16,0,23,0,1,1425596191
1340,1011,16,0,23,0,1,1425596161
1341,991,16,0,23,0,1,1425596132
1342,972,16,0,23,0,1,1425596102
1343,953,16,0,23,0,1,1425596071
1344,935,16,0,23,0,1,1425596041
1345,919,16,0,23,0,1,1425596012
1346,902,16,0,23,0,1,1425595982
1347,884,16,0,23,0,1,1425595952
1348,869,16,0,23,0,1,1425595922
1349,854,15,1,23,1,1,1425595892
1350,839,16,0,23,0,1,1425595862
1351,824,16,0,23,0,1,1425595832
1352,810,16,0,23,0,1,1425595802
1353,796,16,0,23,0,1,1425595772
1354,782,16,0,23,0,1,1425595742
1355,767,16,0,23,0,1,1425595711
1356,753,16,0,23,0,1,1425595682
1357,739,16,0,23,0,1,1425595652
1358,725,16,0,23,0,1,1425595622
1359,712,16,0,23,0,1,1425595591
1360,699,16,0,23,0,1,1425595561
1361,687,16,0,23,0,1,1425595532
1362,674,16,0,23,0,1,1425595502
1363,662,16,0,23,0,1,1425595471
1364,649,16,0,23,0,1,1425595441
1365,638,16,0,23,0,1,1425595412
1366,626,16,0,23,0,1,1425595382
1367,614,16,0,23,0,1,1425595351
1368,602,16,0,23,0,1,1425595321
1369,592,16,0,23,0,1,1425595292
1370,582,16,0,23,0,1,1425595262
1371,571,16,0,23,0,1,1425595232
1372,560,16,0,23,0,1,1425595202
1373,549,16,0,23,0,1,1425595172
1374,539,16,0,23,0,1,1425595142
1375,529,15,1,23,1,1,1425595111
1376,519,16,0,23,0,1,1425595081
1377,509,16,0,23,0,1,1425595052
1378,500,15,1,23,1,1,1425595022
1379,493,15,1,23,1,1,1425594992
1380,485,14,2,23,1,1,1425594962
1381,475,16,0,23,0,1,1425594932
1382,466,15,1,23,1,1,1425594902
1383,458,16,0,23,0,1,1425594872
1384,451,15,1,23,1,1,1425594842
1385,445,13,1,23,3,1,1425594812
1386,436,16,0,23,1,1,1425594782
1387,428,16,0,23,0,1,1425594752
1388,422,16,0,23,0,1,1425594722
1389,415,14,2,23,2,1,1425594692
1390,410,15,1,23,1,1,1425594662
1391,402,15,1,23,1,1,1425594632
1392,396,15,1,23,1,1,1425594602
1393,388,16,0,23,0,1,1425594572
1394,379,16,0,23,0,1,1425594542
1395,373,14,2,23,2,1,1425594512
1396,367,14,2,23,2,1,1425594482
1397,359,15,0,23,1,1,1425594451
1398,353,15,1,23,1,1,1425594421
1399,345,16,0,23,0,1,1425594392
1400,339,15,1,23,1,1,1425594362
1401,334,14,2,23,2,1,1425594332
1402,327,16,0,23,0,1,1425594302
1403,320,16,0,23,0,1,1425594272
1404,313,16,0,23,0,1,1425594242
1405,306,15,1,23,1,1,1425594212
1406,300,13,3,23,3,1,1425594182
1407,295,13,3,23,3,1,1425594152
1408,288,15,1,23,1,1,1425594122
1409,280,16,0,23,1,1,1425594091
1410,277,13,2,23,3,1,1425594062
1411,270,14,1,23,1,1,1425594032
1412,264,15,0,23,0,1,1425594002
1413,259,13,2,23,2,1,1425593972
1414,252,15,0,23,0,1,1425593942
1415,245,15,0,23,0,1,1425593912
1416,241,12,3,23,3,1,1425593882
1417,236,13,2,23,2,1,1425593852
